method_id,method_type,method_label,stimulus_signature_sha256,domain,task,concept_id,concept,dimension,human_score,api_score,human_z,api_z,api_z_on_primary_mean_scale,risk_direction
single::glm,single_judge,GLM-5.1,5d04b4c4da3e6af01bb76fadfc43e8c1149f22538e13a1f9213aa0ebc6e36253,Physics,A,C02,净力与加速度,tf,3.5,5.0,-1.4449764700478325,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ded37f4d29bd4f4adfc3fa30a17007765c353c01c477bd931f382d60c23479c,Physics,B,C05,圆周运动,cc,4.25,5.0,0.34535486999497966,2.0377262268023983,4.352058423157107,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ded37f4d29bd4f4adfc3fa30a17007765c353c01c477bd931f382d60c23479c,Physics,B,C05,圆周运动,fa,4.75,5.0,0.6009781659926364,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ded37f4d29bd4f4adfc3fa30a17007765c353c01c477bd931f382d60c23479c,Physics,B,C05,圆周运动,lc,4.25,5.0,0.16377858297864867,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ded37f4d29bd4f4adfc3fa30a17007765c353c01c477bd931f382d60c23479c,Physics,B,C05,圆周运动,mq,4.25,5.0,0.6261697240999389,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ded37f4d29bd4f4adfc3fa30a17007765c353c01c477bd931f382d60c23479c,Physics,B,C05,圆周运动,risk,4.0,5.0,-0.4650984881299862,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ded37f4d29bd4f4adfc3fa30a17007765c353c01c477bd931f382d60c23479c,Physics,B,C05,圆周运动,tf,4.25,5.0,0.09211005386759116,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e23320d8fa5c737f50f65dc16ad955b04d6b9eac6a7d901c2639487fcfd4f44,Biology,B,C15,随机变异与非随机选择,cc,4.0,3.0,-0.12035093954370472,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e23320d8fa5c737f50f65dc16ad955b04d6b9eac6a7d901c2639487fcfd4f44,Biology,B,C15,随机变异与非随机选择,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e23320d8fa5c737f50f65dc16ad955b04d6b9eac6a7d901c2639487fcfd4f44,Biology,B,C15,随机变异与非随机选择,lc,3.75,5.0,-0.8963155177558766,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e23320d8fa5c737f50f65dc16ad955b04d6b9eac6a7d901c2639487fcfd4f44,Biology,B,C15,随机变异与非随机选择,mq,4.0,5.0,0.297384441239204,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e23320d8fa5c737f50f65dc16ad955b04d6b9eac6a7d901c2639487fcfd4f44,Biology,B,C15,随机变异与非随机选择,risk,4.0,5.0,-0.4650984881299862,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e23320d8fa5c737f50f65dc16ad955b04d6b9eac6a7d901c2639487fcfd4f44,Biology,B,C15,随机变异与非随机选择,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e9202a90f99f64b2a19ffc892068fdebfd2956c1953141fd208a1341616d10d,Physics,B,C03,牛顿第三定律,cc,4.0,3.0,-0.12035093954370472,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e9202a90f99f64b2a19ffc892068fdebfd2956c1953141fd208a1341616d10d,Physics,B,C03,牛顿第三定律,fa,4.25,5.0,-0.47413855306956704,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e9202a90f99f64b2a19ffc892068fdebfd2956c1953141fd208a1341616d10d,Physics,B,C03,牛顿第三定律,lc,4.0,5.0,-0.36626846738861396,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e9202a90f99f64b2a19ffc892068fdebfd2956c1953141fd208a1341616d10d,Physics,B,C03,牛顿第三定律,mq,4.25,5.0,0.6261697240999389,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e9202a90f99f64b2a19ffc892068fdebfd2956c1953141fd208a1341616d10d,Physics,B,C03,牛顿第三定律,risk,4.0,5.0,-0.4650984881299862,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5e9202a90f99f64b2a19ffc892068fdebfd2956c1953141fd208a1341616d10d,Physics,B,C03,牛顿第三定律,tf,4.25,5.0,0.09211005386759116,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ed8c439fd35694c40570aebd16b97f2c009eed8e2a8a6e4da746470ab07aaef,Biology,A,C13,自然选择,cc,3.75,3.0,-0.5860567490823891,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ed8c439fd35694c40570aebd16b97f2c009eed8e2a8a6e4da746470ab07aaef,Biology,A,C13,自然选择,fa,4.0,4.0,-1.0116969126006687,-0.3714926360772485,-0.1623294128280767,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ed8c439fd35694c40570aebd16b97f2c009eed8e2a8a6e4da746470ab07aaef,Biology,A,C13,自然选择,lc,3.25,5.0,-1.9564096184904018,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ed8c439fd35694c40570aebd16b97f2c009eed8e2a8a6e4da746470ab07aaef,Biology,A,C13,自然选择,mq,3.5,1.0,-0.36018612448226567,-2.1730888912810236,-4.2641890032060115,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ed8c439fd35694c40570aebd16b97f2c009eed8e2a8a6e4da746470ab07aaef,Biology,A,C13,自然选择,risk,3.5,2.0,-1.3698802464593598,-2.427953295129116,-4.430859846138144,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ed8c439fd35694c40570aebd16b97f2c009eed8e2a8a6e4da746470ab07aaef,Biology,A,C13,自然选择,tf,4.0,3.0,-0.4202521207708834,-1.4426672212749394,-1.901907154470305,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ee65932a14fd4df39d5933c2b7483ec051e9298499038b378142423db99e5e9,Physics,C,C03,牛顿第三定律,cc,4.25,3.0,0.34535486999497966,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ee65932a14fd4df39d5933c2b7483ec051e9298499038b378142423db99e5e9,Physics,C,C03,牛顿第三定律,fa,3.25,5.0,-2.624371991193974,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ee65932a14fd4df39d5933c2b7483ec051e9298499038b378142423db99e5e9,Physics,C,C03,牛顿第三定律,lc,4.0,5.0,-0.36626846738861396,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ee65932a14fd4df39d5933c2b7483ec051e9298499038b378142423db99e5e9,Physics,C,C03,牛顿第三定律,mq,3.5,2.0,-0.36018612448226567,-1.398805574570656,-2.752644557013993,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ee65932a14fd4df39d5933c2b7483ec051e9298499038b378142423db99e5e9,Physics,C,C03,牛顿第三定律,risk,3.5,4.0,-1.3698802464593598,-0.33320893442361854,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5ee65932a14fd4df39d5933c2b7483ec051e9298499038b378142423db99e5e9,Physics,C,C03,牛顿第三定律,tf,3.5,5.0,-1.4449764700478325,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5f5a22a0bb8402084cc756c502fd75255f64a3f99cda9bf8d2cb750893e39ca2,Chemistry,B,C11,化学键,cc,4.5,4.0,0.811060679533664,0.8814247063561882,2.316557549077437,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5f5a22a0bb8402084cc756c502fd75255f64a3f99cda9bf8d2cb750893e39ca2,Chemistry,B,C11,化学键,fa,4.0,5.0,-1.0116969126006687,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5f5a22a0bb8402084cc756c502fd75255f64a3f99cda9bf8d2cb750893e39ca2,Chemistry,B,C11,化学键,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5f5a22a0bb8402084cc756c502fd75255f64a3f99cda9bf8d2cb750893e39ca2,Chemistry,B,C11,化学键,mq,2.5,5.0,-1.675327255925205,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5f5a22a0bb8402084cc756c502fd75255f64a3f99cda9bf8d2cb750893e39ca2,Chemistry,B,C11,化学键,risk,4.5,5.0,0.4396832701993873,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,5f5a22a0bb8402084cc756c502fd75255f64a3f99cda9bf8d2cb750893e39ca2,Chemistry,B,C11,化学键,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,61a972d897ad2c6bfed4bb7c42bca1748a12f95f484d192024158a1e7b06eecd,Biology,C,C18,光合作用与细胞呼吸,cc,4.25,3.0,0.34535486999497966,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,61a972d897ad2c6bfed4bb7c42bca1748a12f95f484d192024158a1e7b06eecd,Biology,C,C18,光合作用与细胞呼吸,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,61a972d897ad2c6bfed4bb7c42bca1748a12f95f484d192024158a1e7b06eecd,Biology,C,C18,光合作用与细胞呼吸,lc,4.75,5.0,1.223872683713174,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,61a972d897ad2c6bfed4bb7c42bca1748a12f95f484d192024158a1e7b06eecd,Biology,C,C18,光合作用与细胞呼吸,mq,4.5,5.0,0.9549550069606737,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,61a972d897ad2c6bfed4bb7c42bca1748a12f95f484d192024158a1e7b06eecd,Biology,C,C18,光合作用与细胞呼吸,risk,4.75,5.0,0.892074149364074,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,61a972d897ad2c6bfed4bb7c42bca1748a12f95f484d192024158a1e7b06eecd,Biology,C,C18,光合作用与细胞呼吸,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,626444904388b2932e112bf56628460600babc303bf1dedacd4129904cb3e632,Climate/Environment,B,C29,海洋垃圾与塑料污染,cc,4.25,3.0,0.34535486999497966,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,626444904388b2932e112bf56628460600babc303bf1dedacd4129904cb3e632,Climate/Environment,B,C29,海洋垃圾与塑料污染,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,626444904388b2932e112bf56628460600babc303bf1dedacd4129904cb3e632,Climate/Environment,B,C29,海洋垃圾与塑料污染,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,626444904388b2932e112bf56628460600babc303bf1dedacd4129904cb3e632,Climate/Environment,B,C29,海洋垃圾与塑料污染,mq,4.5,5.0,0.9549550069606737,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,626444904388b2932e112bf56628460600babc303bf1dedacd4129904cb3e632,Climate/Environment,B,C29,海洋垃圾与塑料污染,risk,4.5,5.0,0.4396832701993873,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,626444904388b2932e112bf56628460600babc303bf1dedacd4129904cb3e632,Climate/Environment,B,C29,海洋垃圾与塑料污染,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,62b184dd9523c45cd6216f264083d6ad1c0196236c70740c6542391c6f07e55e,Climate/Environment,C,C27,全球变暖与气候变化,cc,4.5,3.0,0.811060679533664,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,62b184dd9523c45cd6216f264083d6ad1c0196236c70740c6542391c6f07e55e,Climate/Environment,C,C27,全球变暖与气候变化,fa,4.25,3.0,-0.47413855306956704,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,62b184dd9523c45cd6216f264083d6ad1c0196236c70740c6542391c6f07e55e,Climate/Environment,C,C27,全球变暖与气候变化,lc,4.75,5.0,1.223872683713174,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,62b184dd9523c45cd6216f264083d6ad1c0196236c70740c6542391c6f07e55e,Climate/Environment,C,C27,全球变暖与气候变化,mq,3.75,4.0,-0.03140084162153082,0.14976105885007926,0.27044433537004375,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,62b184dd9523c45cd6216f264083d6ad1c0196236c70740c6542391c6f07e55e,Climate/Environment,C,C27,全球变暖与气候变化,risk,4.25,4.0,-0.012707608965299468,-0.33320893442361854,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,62b184dd9523c45cd6216f264083d6ad1c0196236c70740c6542391c6f07e55e,Climate/Environment,C,C27,全球变暖与气候变化,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,6332308e47b39c2085519011022d569fe33907061e3db7e1531c5d8e2184fc73,Physics,A,C01,惯性,cc,4.0,2.7142857142857144,-0.12035093954370472,-0.6052486770746535,-0.30051500331071,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,6332308e47b39c2085519011022d569fe33907061e3db7e1531c5d8e2184fc73,Physics,A,C01,惯性,fa,4.5,3.5714285714285716,0.06341980646153468,-0.8536926060948736,-0.9437348195305324,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,6332308e47b39c2085519011022d569fe33907061e3db7e1531c5d8e2184fc73,Physics,A,C01,惯性,lc,3.75,4.857142857142857,-0.8963155177558766,0.16254224054359234,0.935063564263626,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,6332308e47b39c2085519011022d569fe33907061e3db7e1531c5d8e2184fc73,Physics,A,C01,惯性,mq,3.75,1.5714285714285714,-0.03140084162153082,-1.7306412817322423,-3.400449319667715,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,6332308e47b39c2085519011022d569fe33907061e3db7e1531c5d8e2184fc73,Physics,A,C01,惯性,risk,4.25,3.4285714285714284,-0.012707608965299468,-0.931707323196618,-1.4660712865840146,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,6332308e47b39c2085519011022d569fe33907061e3db7e1531c5d8e2184fc73,Physics,A,C01,惯性,tf,4.5,2.5714285714285716,0.6044722285060657,-1.8822337488116376,-2.588764920921881,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,634b7014f9088dcf9c5133a52afae7a27e144036194e93b9c9e67fe270b54b6e,Climate/Environment,C,C25,温室效应,cc,3.5,2.0,-1.0517625586210735,-1.4311783345362323,-1.754444199081903,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,634b7014f9088dcf9c5133a52afae7a27e144036194e93b9c9e67fe270b54b6e,Climate/Environment,C,C25,温室效应,fa,4.5,3.0,0.06341980646153468,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,634b7014f9088dcf9c5133a52afae7a27e144036194e93b9c9e67fe270b54b6e,Climate/Environment,C,C25,温室效应,lc,4.0,3.0,-0.36626846738861396,-2.977046612694101,-3.5729307385638913,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,634b7014f9088dcf9c5133a52afae7a27e144036194e93b9c9e67fe270b54b6e,Climate/Environment,C,C25,温室效应,mq,3.75,3.0,-0.03140084162153082,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,634b7014f9088dcf9c5133a52afae7a27e144036194e93b9c9e67fe270b54b6e,Climate/Environment,C,C25,温室效应,risk,4.75,3.0,0.892074149364074,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,634b7014f9088dcf9c5133a52afae7a27e144036194e93b9c9e67fe270b54b6e,Climate/Environment,C,C25,温室效应,tf,4.0,4.0,-0.4202521207708834,-0.4170119903559767,-0.29923903274996033,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,64becb0200841527c4bc6d7a30346b4f2ed39c15d4ca2cefc1aaca374ff571b0,Physics,B,C05,圆周运动,cc,4.0,3.0,-0.12035093954370472,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,64becb0200841527c4bc6d7a30346b4f2ed39c15d4ca2cefc1aaca374ff571b0,Physics,B,C05,圆周运动,fa,5.0,5.0,1.138536525523738,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,64becb0200841527c4bc6d7a30346b4f2ed39c15d4ca2cefc1aaca374ff571b0,Physics,B,C05,圆周运动,lc,4.0,5.0,-0.36626846738861396,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,64becb0200841527c4bc6d7a30346b4f2ed39c15d4ca2cefc1aaca374ff571b0,Physics,B,C05,圆周运动,mq,3.5,5.0,-0.36018612448226567,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,64becb0200841527c4bc6d7a30346b4f2ed39c15d4ca2cefc1aaca374ff571b0,Physics,B,C05,圆周运动,risk,3.5,5.0,-1.3698802464593598,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,64becb0200841527c4bc6d7a30346b4f2ed39c15d4ca2cefc1aaca374ff571b0,Physics,B,C05,圆周运动,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,652f11a244b9dc5bcf708e3a9fb5745ca10630385c75688f6c829abfc8a02b90,Physics,B,C06,摩擦力与运动,cc,3.5,3.0,-1.0517625586210735,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,652f11a244b9dc5bcf708e3a9fb5745ca10630385c75688f6c829abfc8a02b90,Physics,B,C06,摩擦力与运动,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,652f11a244b9dc5bcf708e3a9fb5745ca10630385c75688f6c829abfc8a02b90,Physics,B,C06,摩擦力与运动,lc,3.75,5.0,-0.8963155177558766,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,652f11a244b9dc5bcf708e3a9fb5745ca10630385c75688f6c829abfc8a02b90,Physics,B,C06,摩擦力与运动,mq,3.75,5.0,-0.03140084162153082,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
